No,SI,Sudut,m,n,Status,
57,0,2.39067,0.0589633, -1.#IND, FALSE, 
58,0,2.40135,0.0544718, -1.#IND, FALSE, 
59,0,2.41737,0.0472467, -1.#IND, FALSE, 
60,0,2.42219,0.0446741, -1.#IND, FALSE, 
61,0,2.43423,0.0382637, -1.#IND, FALSE, 
62,0,2.42723,0.0428975, -1.#IND, FALSE, 
63,0,2.4485,0.0318296, -1.#IND, FALSE, 
64,0,2.57492, -1.#IND,0.0153996, FALSE, 
65,0,2.75357,0.025805, -1.#IND, FALSE, 
66,0,2.91426,0.00849656, -1.#IND, FALSE, 
67,0,3.04355,0.00147524, -1.#IND, FALSE, 
68,0,3.08219,0.000533199, -1.#IND, FALSE, 
69,0,2.95068,0.00361482, -1.#IND, FALSE, 
70,0,2.8391, -1.#IND,0.0985363, FALSE, 
71,0,2.73434, -1.#IND,7.98699, FALSE, 
72,0,2.66415, -1.#IND,68312.4, FALSE, 
73,3.67283,2.61088,0.651459,47.3811, TRUE, 
74,3.24926,2.57042,0.560107,21.6084, TRUE, 
75,3.06299,2.5363,0.534924,12.836, TRUE, 
76,3.09621,2.51307,0.571234,10.6229, TRUE, 
77,3.20568,2.51041,0.617594,10.4359, TRUE, 
78,3.21862,2.49585,0.642496,8.68831, TRUE, 
79,3.26743,2.48542,0.678246,7.75122, TRUE, 
80,3.29131,2.47473,0.706857,6.73347, TRUE, 
81,3.31811,2.45819,0.744751,5.79025, TRUE, 
82,3.34762,2.44445,0.783358,5.08651, TRUE, 
83,3.39266,2.4297,0.832039,4.57258, TRUE, 
84,3.40966,2.4247,0.860796,4.15456, TRUE, 
85,3.40893,2.42025,0.883316,3.73698, TRUE, 
86,3.41892,2.41669,0.910612,3.43786, TRUE, 
87,3.41452,2.41747,0.926848,3.18237, TRUE, 
88,3.40462,2.42641,0.927688,3.03064, TRUE, 
89,3.36901,2.44894,0.892884,2.94694, TRUE, 
90,3.31622,2.49061,0.812143,2.99387, TRUE, 
91,3.26124,2.53362,0.724801,3.01908, TRUE, 
92,3.20535,2.58368,0.622808,3.08329, TRUE, 
93,3.14764,2.63817,0.514418,3.15499, TRUE, 
94,3.09979,2.69081,0.417344,3.21665, TRUE, 
95,3.04978,2.74737,0.320904,3.29679, TRUE, 
96,3.00425,2.80168,0.238775,3.36118, TRUE, 
97,2.95306,2.85581,0.167215,3.45081, TRUE, 
98,2.90375,2.90216,0.115534,3.54275, TRUE, 
99,2.84644,2.94025,0.0794587,3.66377, TRUE, 
100,2.79289,2.96735,0.0577129,3.78822, TRUE, 
101,2.73578,2.98187,0.0466779,3.96426, TRUE, 
102,2.68922,2.99704,0.0370719,4.08374, TRUE, 
103,2.65365,3.01259,0.0288518,4.14887, TRUE, 
104,2.61867,3.02514,0.0229546,4.2197, TRUE, 
105,2.5861,3.03405,0.0191242,4.29604, TRUE, 
106,2.55853,3.04076,0.0164774,4.36207, TRUE, 
107,2.53206,3.04746,0.01408,4.4224, TRUE, 
108,2.5067,3.05155,0.0126348,4.49215, TRUE, 
109,2.48451,3.05596,0.011233,4.54825, TRUE, 
110,2.46191,3.05672,0.0108363,4.62887, TRUE, 
111,2.44401,3.0579,0.0103861,4.68856, TRUE, 
112,2.43004,3.05404,0.0112272,4.75929, TRUE, 
113,2.41801,3.04774,0.0127574,4.83903, TRUE, 
114,2.40757,3.04179,0.0142846,4.91466, TRUE, 
115,2.39985,3.03748,0.015429,4.97029, TRUE, 
116,2.39647,3.02703,0.0185858,5.04661, TRUE, 
117,2.39696,3.01681,0.0219994,5.10524, TRUE, 
118,2.396,3.00665,0.0256333,5.18152, TRUE, 
119,2.39753,2.99278,0.0310759,5.28401, TRUE, 
120,2.40738,2.97792,0.0377117,5.34999, TRUE, 
121,2.42095,2.95713,0.0480551,5.46123, TRUE, 
122,2.4407,2.9376,0.0592372,5.53315, TRUE, 
123,2.46486,2.91824,0.0717772,5.58647, TRUE, 
124,2.49337,2.89704,0.0870926,5.64536, TRUE, 
125,2.52924,2.87359,0.106224,5.69469, TRUE, 
126,2.57034,2.84698,0.1304,5.77134, TRUE, 
127,2.62069,2.81985,0.158752,5.8055, TRUE, 
128,2.6837,2.79352,0.191267,5.74862, TRUE, 
129,2.76696,2.7611,0.23712,5.65509, TRUE, 
130,2.86119,2.72802,0.291806,5.52067, TRUE, 
131,2.97459,2.68805,0.366545,5.37353, TRUE, 
132,3.08639,2.65305,0.444003,5.19285, TRUE, 
133,3.20261,2.61772,0.532272,5.00225, TRUE, 
134,3.30515,2.58911,0.614425,4.82375, TRUE, 
135,3.39528,2.56757,0.687656,4.65942, TRUE, 
136,3.48888,2.54604,0.768502,4.49345, TRUE, 
137,3.57601,2.52936,0.84474,4.34161, TRUE, 
138,3.63778,2.52192,0.89557,4.24355, TRUE, 
139,3.69601,2.5131,0.94852,4.16063, TRUE, 
140,3.75084,2.51326,0.986753,4.10024, TRUE, 
141,3.78232,2.52644,0.984799,4.10918, TRUE, 
142,3.81303,2.53722,0.98423,4.12695, TRUE, 
143,3.83144,2.56029,0.947055,4.20395, TRUE, 
144,3.84837,2.58714,0.896163,4.30638, TRUE, 
145,3.86579,2.61094,0.848867,4.40948, TRUE, 
146,3.87816,2.64221,0.778161,4.5514, TRUE, 
147,3.88772,2.67375,0.703739,4.70447, TRUE, 
148,3.8966,2.70629,0.626361,4.8674, TRUE, 
149,3.90914,2.73846,0.552054,5.03017, TRUE, 
150,3.91865,2.77086,0.477999,5.20002, TRUE, 
151,3.92805,2.80368,0.405853,5.37388, TRUE, 
152,3.92746,2.84299,0.322478,5.5803, TRUE, 
153,3.94505,2.86529,0.281199,5.71425, TRUE, 
154,3.94829,2.89654,0.224086,5.89367, TRUE, 
155,3.95994,2.92035,0.185199,6.04171, TRUE, 
156,3.97456,2.94097,0.154363,6.17821, TRUE, 
157,4.00593,2.95257,0.139689,6.26969, TRUE, 
158,4.02304,2.97063,0.11579,6.39868, TRUE, 
159,4.03433,2.98956,0.0924747,6.5379, TRUE, 
160,4.0441,3.00704,0.0730449,6.67518, TRUE, 
161,4.0534,3.02276,0.0573991,6.80853, TRUE, 
162,4.04825,3.04007,0.0418985,6.96841, TRUE, 
163,4.03967,3.05501,0.0304071,7.12894, TRUE, 
164,4.02449,3.06812,0.0217682,7.29864, TRUE, 
165,3.99175,3.08,0.0150658,7.50549, TRUE, 
166,3.96024,3.08819,0.0111544,7.70544, TRUE, 
167,3.93226,3.09353,0.00891327,7.89271, TRUE, 
168,3.91167,3.09653,0.007755,8.05503, TRUE, 
169,3.88892,3.09808,0.00714767,8.21985, TRUE, 
170,3.86517,3.09829,0.00699071,8.38408, TRUE, 
171,3.85103,3.09753,0.00718495,8.50954, TRUE, 
172,3.82785,3.09585,0.00764996,8.66204, TRUE, 
173,3.81103,3.09358,0.00835296,8.7849, TRUE, 
174,3.79356,3.09062,0.00932578,8.90486, TRUE, 
175,3.78093,3.08732,0.0104984,8.9985, TRUE, 
176,3.75355,3.08245,0.0122776,9.1529, TRUE, 
177,3.72469,3.07672,0.0145361,9.3144, TRUE, 
178,3.70151,3.07081,0.0170782,9.44706, TRUE, 
179,3.68947,3.06531,0.0196919,9.51893, TRUE, 
180,3.66188,3.05773,0.0234111,9.675, TRUE, 
181,3.63565,3.04965,0.0277013,9.8281, TRUE, 
182,3.62066,3.04226,0.0320175,9.91335, TRUE, 
183,3.59894,3.0337,0.0372511,10.0403, TRUE, 
184,3.57802,3.02412,0.0435477,10.1809, TRUE, 
185,3.55421,3.01302,0.0513197,10.3685, TRUE, 
186,3.53497,3.00158,0.0599988,10.5434, TRUE, 
187,3.51683,2.98984,0.0694926,10.7232, TRUE, 
188,3.50436,2.97763,0.0802086,10.8884, TRUE, 
189,3.48867,2.9644,0.0923661,11.11, TRUE, 
190,3.47925,2.95044,0.106283,11.3307, TRUE, 
191,3.47853,2.93602,0.122076,11.5192, TRUE, 
192,3.48794,2.92093,0.140392,11.6617, TRUE, 
193,3.49548,2.90317,0.163062,11.9447, TRUE, 
194,3.51286,2.88468,0.189214,12.198, TRUE, 
195,3.52547,2.86507,0.218034,12.6204, TRUE, 
196,3.56327,2.84558,0.251987,12.7881, TRUE, 
197,3.60727,2.82624,0.289166,12.9113, TRUE, 
198,3.66347,2.80865,0.328282,12.8471, TRUE, 
199,3.74998,2.78977,0.379056,12.5225, TRUE, 
200,3.83886,2.77037,0.436013,12.2311, TRUE, 
201,3.93168,2.75129,0.498409,11.9355, TRUE, 
202,4.03719,2.73533,0.563186,11.5265, TRUE, 
203,4.14064,2.72309,0.624108,11.1343, TRUE, 
204,4.23151,2.71075,0.685308,10.8483, TRUE, 
205,4.2947,2.70732,0.716992,10.6555, TRUE, 
206,4.32985,2.71206,0.717495,10.5637, TRUE, 
207,4.33906,2.71951,0.700945,10.5715, TRUE, 
208,4.3366,2.7275,0.67866,10.6284, TRUE, 
209,4.31105,2.73996,0.637153,10.7604, TRUE, 
210,4.28707,2.75152,0.599557,10.9011, TRUE, 
211,4.24724,2.76611,0.550985,11.0973, TRUE, 
212,4.20294,2.77886,0.507854,11.3052, TRUE, 
213,4.16662,2.78264,0.489579,11.4524, TRUE, 
214,4.12554,2.78995,0.462614,11.6325, TRUE, 
215,4.09003,2.79825,0.435702,11.8244, TRUE, 
216,4.0563,2.80536,0.412746,12.0082, TRUE, 
217,4.01555,2.81239,0.389324,12.1934, TRUE, 
218,3.98297,2.8157,0.37598,12.3185, TRUE, 
219,3.95466,2.81805,0.36571,12.4224, TRUE, 
220,3.92452,2.82161,0.352949,12.5375, TRUE, 
221,3.88886,2.82798,0.33413,12.709, TRUE, 
222,3.8629,2.8305,0.324821,12.7963, TRUE, 
223,3.83769,2.83357,0.314817,12.9019, TRUE, 
224,3.81993,2.83379,0.311428,12.932, TRUE, 
225,3.80182,2.83427,0.307545,12.9481, TRUE, 
226,3.78182,2.8358,0.301528,12.9917, TRUE, 
227,3.76372,2.83668,0.297045,13.0008, TRUE, 
228,3.73604,2.84074,0.285608,13.1081, TRUE, 
229,3.69865,2.84766,0.268253,13.3338, TRUE, 
230,3.67165,2.85103,0.258802,13.4473, TRUE, 
231,3.64878,2.8531,0.252234,13.5203, TRUE, 
232,3.62235,2.85596,0.244044,13.6293, TRUE, 
233,3.59738,2.85818,0.237235,13.7132, TRUE, 
234,3.56667,2.86177,0.227754,13.8864, TRUE, 
235,3.54504,2.86276,0.223511,13.9209, TRUE, 
236,3.52366,2.86393,0.21908,13.9915, TRUE, 
237,3.50788,2.86369,0.21744,13.9795, TRUE, 
238,3.49321,2.86324,0.216236,13.956, TRUE, 
239,3.48164,2.8621,0.216398,13.8816, TRUE, 
240,3.47264,2.86046,0.217582,13.7636, TRUE, 
241,3.46792,2.8581,0.220349,13.5794, TRUE, 
242,3.45984,2.85663,0.221389,13.4751, TRUE, 
243,3.45425,2.85474,0.223356,13.3331, TRUE, 
244,3.4493,2.85285,0.225408,13.1927, TRUE, 
245,3.44507,2.85096,0.227542,13.0578, TRUE, 
246,3.44437,2.84859,0.230853,12.8814, TRUE, 
247,3.44663,2.84598,0.234933,12.6819, TRUE, 
248,3.44295,2.84426,0.236908,12.5838, TRUE, 
249,3.43705,2.84272,0.238293,12.5326, TRUE, 
250,3.43105,2.84113,0.239721,12.5051, TRUE, 
251,3.43365,2.8384,0.24405,12.367, TRUE, 
252,3.43621,2.83555,0.248574,12.2502, TRUE, 
253,3.44191,2.83251,0.253902,12.1088, TRUE, 
254,3.44668,2.82937,0.259275,12.0036, TRUE, 
255,3.45066,2.82605,0.264828,11.9351, TRUE, 
256,3.45146,2.82266,0.269982,11.9425, TRUE, 
257,3.45278,2.81866,0.276155,11.9816, TRUE, 
258,3.4584,2.81369,0.284555,12.003, TRUE, 
259,3.47301,2.8078,0.296108,11.9268, TRUE, 
260,3.48688,2.80124,0.308771,11.9102, TRUE, 
261,3.51317,2.79301,0.326811,11.7742, TRUE, 
262,3.54472,2.78399,0.347832,11.6108, TRUE, 
263,3.57217,2.77337,0.371298,11.5997, TRUE, 
264,3.60498,2.76194,0.398193,11.5657, TRUE, 
265,3.64294,2.74957,0.429006,11.5192, TRUE, 
266,3.68342,2.73597,0.463859,11.5186, TRUE, 
267,3.73891,2.71956,0.509731,11.4469, TRUE, 
268,3.81042,2.7007,0.567864,11.2806, TRUE, 
269,3.893,2.68112,0.634984,11.0333, TRUE, 
270,3.99132,2.65966,0.716769,10.7031, TRUE, 
271,4.10838,2.63595,0.817977,10.2882, TRUE, 
272,4.2414,2.60954,0.941846,9.83904, TRUE, 
273,4.38854,2.58208,1.08768,9.34614, TRUE, 
274,4.52312,2.55746,1.23192,8.91972, TRUE, 
275,4.65267,2.53611,1.3771,8.50573, TRUE, 
276,4.77365,2.51857,1.51844,8.12033, TRUE, 
277,4.86931,2.50952,1.62732,7.8147, TRUE, 
278,4.93872,2.50843,1.69706,7.60398, TRUE, 
279,4.99561,2.50844,1.75359,7.45228, TRUE, 
280,5.03155,2.51432,1.77236,7.38237, TRUE, 
281,5.02999,2.53412,1.70753,7.45684, TRUE, 
282,5.01615,2.55937,1.60767,7.5985, TRUE, 
283,4.99629,2.59238,1.47028,7.80417, TRUE, 
284,4.96337,2.63324,1.29111,8.0906, TRUE, 
285,4.92513,2.67975,1.08978,8.42902, TRUE, 
286,4.87852,2.72853,0.885122,8.80393, TRUE, 
287,4.84479,2.75944,0.761604,9.06111, TRUE, 
288,4.81313,2.78389,0.667736,9.28476, TRUE, 
289,4.78397,2.80363,0.594965,9.48518, TRUE, 
290,4.75239,2.82538,0.519587,9.71012, TRUE, 
291,4.71497,2.84798,0.445597,9.96269, TRUE, 
292,4.67825,2.86882,0.382059,10.2128, TRUE, 
293,4.66461,2.87648,0.359917,10.3367, TRUE, 
294,4.65528,2.88207,0.344267,10.4441, TRUE, 
295,4.64408,2.88875,0.326064,10.5683, TRUE, 
296,4.61506,2.90302,0.288241,10.7913, TRUE, 
297,4.58355,2.91614,0.255136,11.0247, TRUE, 
298,4.55704,2.92621,0.23095,11.2305, TRUE, 
299,4.51096,2.94091,0.197427,11.5471, TRUE, 
300,4.49287,2.94543,0.187371,11.7007, TRUE, 
301,4.46567,2.95207,0.173139,11.9105, TRUE, 
302,4.45456,2.95309,0.170457,12.0223, TRUE, 
303,4.43475,2.95596,0.163964,12.1901, TRUE, 
304,4.40119,2.96128,0.15259,12.4492, TRUE, 
305,4.35795,2.96721,0.140141,12.7825, TRUE, 
306,4.32616,2.97029,0.133356,13.0427, TRUE, 
307,4.29509,2.97199,0.12889,13.3074, TRUE, 
308,4.26041,2.97363,0.124397,13.6123, TRUE, 
309,4.23373,2.97335,0.123207,13.8621, TRUE, 
310,4.20332,2.97305,0.121834,14.159, TRUE, 
311,4.17362,2.97244,0.120918,14.4649, TRUE, 
312,4.14692,2.97106,0.121238,14.7582, TRUE, 
313,4.12297,2.96875,0.122982,15.0423, TRUE, 
314,4.11149,2.96473,0.127837,15.202, TRUE, 
315,4.0969,2.96067,0.132587,15.4137, TRUE, 
316,4.08516,2.95602,0.138411,15.6091, TRUE, 
317,4.07721,2.95116,0.144885,15.7708, TRUE, 
318,4.07808,2.94524,0.153709,15.8358, TRUE, 
319,4.08869,2.93834,0.165064,15.7892, TRUE, 
320,4.10561,2.93111,0.177915,15.6733, TRUE, 
321,4.11253,2.92476,0.188892,15.693, TRUE, 
322,4.11867,2.91812,0.200573,15.7386, TRUE, 
323,4.1267,2.91114,0.213394,15.7758, TRUE, 
324,4.13481,2.90404,0.226795,15.8257, TRUE, 
325,4.13337,2.89672,0.23981,16.0313, TRUE, 
326,4.13324,2.88898,0.254044,16.2524, TRUE, 
327,4.13305,2.88053,0.269879,16.5267, TRUE, 
328,4.14304,2.8713,0.289052,16.6967, TRUE, 
329,4.16397,2.86124,0.312157,16.7457, TRUE, 
330,4.19068,2.85069,0.338167,16.7427, TRUE, 
331,4.21238,2.8394,0.365882,16.8757, TRUE, 
332,4.23565,2.82722,0.396869,17.0595, TRUE, 
333,4.26694,2.81441,0.43217,17.174, TRUE, 
334,4.29444,2.80113,0.469068,17.4157, TRUE, 
335,4.32968,2.78633,0.512887,17.6761, TRUE, 
336,4.36948,2.77034,0.562563,18.0049, TRUE, 
337,4.41956,2.75281,0.621186,18.3359, TRUE, 
338,4.49804,2.73358,0.696535,18.2825, TRUE, 
339,4.58646,2.71365,0.782011,18.1561, TRUE, 
340,4.6823,2.69323,0.877174,17.9999, TRUE, 
341,4.785,2.67331,0.97975,17.7631, TRUE, 
342,4.90267,2.65336,1.09637,17.355, TRUE, 
343,5.04834,2.63141,1.24323,16.696, TRUE, 
344,5.20632,2.61027,1.40733,15.9216, TRUE, 
345,5.37357,2.59313,1.5792,15.0117, TRUE, 
346,5.55518,2.57621,1.7784,14.0648, TRUE, 
347,5.69098,2.56584,1.93172,13.423, TRUE, 
348,5.79148,2.56375,2.03038,12.9595, TRUE, 
349,5.8715,2.5653,2.09842,12.6214, TRUE, 
350,5.88364,2.58024,2.0427,12.5854, TRUE, 
351,5.83843,2.61172,1.85567,12.8069, TRUE, 
352,5.75431,2.65712,1.57321,13.2394, TRUE, 
353,5.63678,2.71509,1.22631,13.8821, TRUE, 
354,5.52262,2.75857,0.978249,14.4474, TRUE, 
355,5.40064,2.79761,0.772738,15.0395, TRUE, 
356,5.292,2.81932,0.65876,15.4778, TRUE, 
357,5.18285,2.83822,0.565212,15.9324, TRUE, 
358,5.07347,2.85833,0.476832,16.4652, TRUE, 
359,4.97388,2.87653,0.404738,17.0092, TRUE, 
360,4.90174,2.88118,0.379976,17.2995, TRUE, 
361,4.82501,2.89064,0.343292,17.7232, TRUE, 
362,4.76179,2.89367,0.326604,18.0091, TRUE, 
363,4.71182,2.89175,0.324248,18.1513, TRUE, 
364,4.66061,2.89216,0.316082,18.3632, TRUE, 
365,4.62622,2.88724,0.32288,18.3771, TRUE, 
366,4.56847,2.892,0.303767,18.7551, TRUE, 
367,4.52249,2.89273,0.295924,18.9852, TRUE, 
368,4.48601,2.89113,0.294557,19.1054, TRUE, 
369,4.45107,2.88975,0.292849,19.2284, TRUE, 
370,4.43391,2.88393,0.303146,19.1024, TRUE, 
371,4.40186,2.8831,0.300477,19.2299, TRUE, 
372,4.37718,2.88075,0.302054,19.2631, TRUE, 
373,4.34068,2.88207,0.294137,19.5151, TRUE, 
374,4.31593,2.88037,0.294249,19.5793, TRUE, 
375,4.30143,2.87667,0.29993,19.4964, TRUE, 
376,4.29565,2.87137,0.310227,19.283, TRUE, 
377,4.28855,2.86688,0.318681,19.1076, TRUE, 
378,4.27464,2.86427,0.322088,19.0564, TRUE, 
379,4.26046,2.862,0.324712,19.0229, TRUE, 
380,4.24754,2.85966,0.327664,18.9773, TRUE, 
381,4.23906,2.85678,0.332419,18.8812, TRUE, 
382,4.21275,2.8576,0.326454,19.1077, TRUE, 
383,4.1847,2.85839,0.320355,19.3812, TRUE, 
384,4.16091,2.85827,0.316848,19.6053, TRUE, 
385,4.15936,2.85449,0.324341,19.4258, TRUE, 
386,4.15147,2.85201,0.328138,19.3953, TRUE, 
387,4.14754,2.84895,0.333789,19.3059, TRUE, 
388,4.15211,2.84474,0.343289,19.0741, TRUE, 
389,4.16154,2.83996,0.354968,18.7734, TRUE, 
390,4.16918,2.83579,0.365214,18.5367, TRUE, 
391,4.17471,2.83202,0.374342,18.361, TRUE, 
392,4.18764,2.8272,0.387272,18.0731, TRUE, 
393,4.19065,2.82384,0.395217,17.9855, TRUE, 
394,4.19857,2.81984,0.405665,17.8364, TRUE, 
395,4.21108,2.81526,0.418483,17.6347, TRUE, 
396,4.22522,2.81045,0.432373,17.4337, TRUE, 
397,4.24078,2.80561,0.446889,17.2363, TRUE, 
398,4.26673,2.79988,0.466207,16.9016, TRUE, 
399,4.28663,2.79457,0.483494,16.6904, TRUE, 
400,4.3057,2.78933,0.500788,16.5183, TRUE, 
401,4.32451,2.78384,0.518912,16.3831, TRUE, 
402,4.34115,2.77813,0.537341,16.3181, TRUE, 
403,4.36428,2.77164,0.559842,16.1997, TRUE, 
404,4.39416,2.76445,0.586578,16.0242, TRUE, 
405,4.44127,2.75549,0.624016,15.678, TRUE, 
406,4.49061,2.74588,0.665405,15.3571, TRUE, 
407,4.53422,2.7356,0.708203,15.1722, TRUE, 
408,4.57426,2.72528,0.751209,15.0666, TRUE, 
409,4.62577,2.7124,0.807347,14.939, TRUE, 
410,4.67546,2.6986,0.867282,14.9186, TRUE, 
411,4.75253,2.6821,0.949967,14.6629, TRUE, 
412,4.84267,2.66427,1.04758,14.3296, TRUE, 
413,4.94134,2.64521,1.15928,13.976, TRUE, 
414,5.05826,2.62604,1.28946,13.4764, TRUE, 
415,5.17716,2.60905,1.42291,12.9537, TRUE, 
416,5.28749,2.59483,1.54982,12.482, TRUE, 
417,5.38755,2.58326,1.66739,12.0698, TRUE, 
418,5.45676,2.57927,1.73783,11.7861, TRUE, 
419,5.50831,2.58076,1.77464,11.5826, TRUE, 
420,5.53823,2.59253,1.75146,11.4829, TRUE, 
421,5.53471,2.61138,1.66851,11.5369, TRUE, 
422,5.52505,2.63062,1.57688,11.6303, TRUE, 
423,5.51721,2.64475,1.50821,11.7104, TRUE, 
424,5.49857,2.66482,1.40547,11.862, TRUE, 
425,5.48594,2.67857,1.33561,11.9731, TRUE, 
426,5.46722,2.69304,1.2597,12.1121, TRUE, 
427,5.43493,2.71624,1.13956,12.3527, TRUE, 
428,5.41403,2.72908,1.07339,12.5009, TRUE, 
429,5.38481,2.7458,0.988733,12.7078, TRUE, 
430,5.36932,2.75523,0.94259,12.8331, TRUE, 
431,5.34489,2.76918,0.875552,13.0241, TRUE, 
432,5.31456,2.78554,0.799164,13.258, TRUE, 
433,5.29302,2.79623,0.750432,13.4306, TRUE, 
434,5.26344,2.80971,0.690429,13.6594, TRUE, 
435,5.23867,2.82055,0.643727,13.8575, TRUE, 
436,5.21145,2.83162,0.597305,14.0733, TRUE, 
437,5.21078,2.83177,0.596548,14.112, TRUE, 
438,5.191,2.83933,0.565594,14.2861, TRUE, 
439,5.16935,2.84699,0.534815,14.4732, TRUE, 
440,5.13669,2.85747,0.493584,14.736, TRUE, 
441,5.09407,2.86993,0.446302,15.069, TRUE, 
442,5.05598,2.87958,0.410709,15.3708, TRUE, 
443,5.03345,2.88374,0.39486,15.5588, TRUE, 
444,4.99399,2.89176,0.366085,15.8801, TRUE, 
445,4.97148,2.89466,0.354786,16.07, TRUE, 
446,4.97673,2.89082,0.365992,16.0357, TRUE, 
447,4.96115,2.892,0.360386,16.1754, TRUE, 
448,4.94956,2.89199,0.358635,16.2856, TRUE, 
449,4.91893,2.89559,0.344489,16.5617, TRUE, 
450,4.90833,2.8948,0.345002,16.6674, TRUE, 
451,4.88865,2.89552,0.340236,16.8584, TRUE, 
452,4.86803,2.89593,0.336176,17.0659, TRUE, 
453,4.84434,2.89637,0.331645,17.313, TRUE, 
454,4.83514,2.8943,0.335561,17.4257, TRUE, 
455,4.82046,2.89303,0.336611,17.5996, TRUE, 
456,4.78934,2.89366,0.330514,17.9613, TRUE, 
457,4.78567,2.89024,0.338516,18.0407, TRUE, 
458,4.77757,2.88719,0.344948,18.1803, TRUE, 
459,4.75614,2.88561,0.345656,18.4876, TRUE, 
460,4.73625,2.88338,0.348144,18.8051, TRUE, 
461,4.72722,2.87965,0.356067,19.0144, TRUE, 
462,4.71394,2.87598,0.363115,19.3065, TRUE, 
463,4.71721,2.87032,0.377966,19.409, TRUE, 
464,4.72822,2.86386,0.396498,19.4274, TRUE, 
465,4.74079,2.85711,0.416454,19.446, TRUE, 
466,4.75601,2.84998,0.438434,19.4516, TRUE, 
467,4.76724,2.84302,0.459651,19.5333, TRUE, 
468,4.78626,2.83509,0.485695,19.5428, TRUE, 
469,4.79344,2.82735,0.509165,19.763, TRUE, 
470,4.80702,2.81862,0.537419,19.95, TRUE, 
471,4.83003,2.80862,0.572398,20.0652, TRUE, 
472,4.85798,2.79827,0.610761,20.1425, TRUE, 
473,4.88236,2.78717,0.651505,20.3655, TRUE, 
474,4.91199,2.77519,0.69768,20.593, TRUE, 
475,4.94384,2.76241,0.748404,20.8912, TRUE, 
476,4.99351,2.74755,0.813685,21.0468, TRUE, 
477,5.0583,2.73085,0.893547,21.0967, TRUE, 
478,5.13083,2.71302,0.984046,21.1496, TRUE, 
479,5.21339,2.69427,1.08654,21.1511, TRUE, 
480,5.30876,2.67459,1.20374,21.0518, TRUE, 
481,5.4208,2.65355,1.34124,20.8182, TRUE, 
