1; 0; FALSE; 
2; 0; FALSE; 
3; 0; FALSE; 
4; 0; FALSE; 
5; 0; FALSE; 
6; 0; FALSE; 
7; 0; FALSE; 
8; 0; FALSE; 
9; 0; FALSE; 
10; 0; FALSE; 
11; 0; FALSE; 
12; 0; FALSE; 
13; 0; FALSE; 
14; 0; FALSE; 
15; 0; FALSE; 
16; 0; FALSE; 
17; 0; FALSE; 
18; 0; FALSE; 
19; 0; FALSE; 
20; 0; FALSE; 
21; 0; FALSE; 
22; 0; FALSE; 
23; 0; FALSE; 
24; 0; FALSE; 
25; 0; FALSE; 
26; 0; FALSE; 
27; 0; FALSE; 
28; 0; FALSE; 
29; 0; FALSE; 
30; 0; FALSE; 
31; 0; FALSE; 
32; 0; FALSE; 
33; 0; FALSE; 
34; 0; FALSE; 
35; 0; FALSE; 
36; 0; FALSE; 
37; 0; FALSE; 
38; 0; FALSE; 
39; 0; FALSE; 
40; 0; FALSE; 
41; 0; FALSE; 
42; 0; FALSE; 
43; 0; FALSE; 
44; 0; FALSE; 
45; 0; FALSE; 
46; 0; FALSE; 
47; 0; FALSE; 
48; 0; FALSE; 
49; 0; FALSE; 
50; 0; FALSE; 
51; 0; FALSE; 
52; 0; FALSE; 
53; 0; FALSE; 
54; 0; FALSE; 
55; 0; FALSE; 
56; 0; FALSE; 
57; 0; FALSE; 
58; 0; FALSE; 
59; 0; FALSE; 
60; 0; FALSE; 
61; 0; FALSE; 
62; 0; FALSE; 
63; 0; FALSE; 
64; 0; FALSE; 
65; 0; FALSE; 
66; 0; FALSE; 
67; 0; FALSE; 
68; 0; FALSE; 
69; 0; FALSE; 
70; 0; FALSE; 
71; 0; FALSE; 
72; 0; FALSE; 
73; 0; FALSE; 
74; 0; FALSE; 
75; 0; FALSE; 
76; 0; FALSE; 
77; 0; FALSE; 
78; 0; FALSE; 
79; 0; FALSE; 
80; 0; FALSE; 
81; 0; FALSE; 
82; 0; FALSE; 
83; 0; FALSE; 
84; 0; FALSE; 
85; 0; FALSE; 
86; 0; FALSE; 
87; 0; FALSE; 
88; 0; FALSE; 
89; 0; FALSE; 
90; 0; FALSE; 
91; 0; FALSE; 
92; 0; FALSE; 
93; 0; FALSE; 
94; 0; FALSE; 
95; 0; FALSE; 
96; 0; FALSE; 
97; 0; FALSE; 
98; 0; FALSE; 
99; 0; FALSE; 
100; 0; FALSE; 
101; 0; FALSE; 
102; 0; FALSE; 
103; 0; FALSE; 
104; 0; FALSE; 
105; 0; FALSE; 
106; 0; FALSE; 
107; 0; FALSE; 
108; 0; FALSE; 
109; 0; FALSE; 
110; 0; FALSE; 
111; 0; FALSE; 
112; 0; FALSE; 
113; 0; FALSE; 
114; 0; FALSE; 
115; 0; FALSE; 
116; 0; FALSE; 
117; 0; FALSE; 
118; 0; FALSE; 
119; 0; FALSE; 
120; 0; FALSE; 
121; 0; FALSE; 
122; 0; FALSE; 
123; 0; FALSE; 
124; 0; FALSE; 
125; 0; FALSE; 
126; 0; FALSE; 
127; 0; FALSE; 
128; 0; FALSE; 
129; 0; FALSE; 
130; 0; FALSE; 
131; 0; FALSE; 
132; 0; FALSE; 
133; 0; FALSE; 
134; 0; FALSE; 
135; 0; FALSE; 
136; 0; FALSE; 
137; 0; FALSE; 
138; 0; FALSE; 
139; 0; FALSE; 
140; 0; FALSE; 
141; 0; FALSE; 
142; 0; FALSE; 
143; 0; FALSE; 
144; 0; FALSE; 
145; 0; FALSE; 
146; 0; FALSE; 
147; 0; FALSE; 
148; 0; FALSE; 
149; 0; FALSE; 
150; 0; FALSE; 
151; 0; FALSE; 
152; 0; FALSE; 
153; 0; FALSE; 
154; 0; FALSE; 
155; 0; FALSE; 
156; 0; FALSE; 
157; 0; FALSE; 
158; 0; FALSE; 
159; 0; FALSE; 
160; 0; FALSE; 
161; 0; FALSE; 
162; 0; FALSE; 
163; 0; FALSE; 
164; 0; FALSE; 
165; 0; FALSE; 
166; 0; FALSE; 
167; 0; FALSE; 
168; 0; FALSE; 
169; 0; FALSE; 
170; 0; FALSE; 
171; 0; FALSE; 
172; 0; FALSE; 
173; 0; FALSE; 
174; 0; FALSE; 
175; 0; FALSE; 
176; 0; FALSE; 
177; 0; FALSE; 
178; 0; FALSE; 
179; 0; FALSE; 
180; 0; FALSE; 
181; 0; FALSE; 
182; 0; FALSE; 
183; 0; FALSE; 
184; 0; FALSE; 
185; 0; FALSE; 
186; 0; FALSE; 
187; 0; FALSE; 
188; 0; FALSE; 
189; 0; FALSE; 
190; 0; FALSE; 
191; 0; FALSE; 
192; 0; FALSE; 
193; 0; FALSE; 
194; 0; FALSE; 
195; 0; FALSE; 
196; 0; FALSE; 
197; 0; FALSE; 
198; 0; FALSE; 
199; 0; FALSE; 
200; 0; FALSE; 
201; 0; FALSE; 
202; 0; FALSE; 
203; 0; FALSE; 
204; 0; FALSE; 
205; 0; FALSE; 
206; 0; FALSE; 
207; 0; FALSE; 
208; 0; FALSE; 
209; 0; FALSE; 
210; 0; FALSE; 
211; 0; FALSE; 
212; 0; FALSE; 
213; 0; FALSE; 
214; 0; FALSE; 
215; 0; FALSE; 
216; 0; FALSE; 
217; 0; FALSE; 
218; 0; FALSE; 
219; 0; FALSE; 
220; 0; FALSE; 
221; 0; FALSE; 
222; 0; FALSE; 
223; 0; FALSE; 
224; 0; FALSE; 
225; 0; FALSE; 
226; 0; FALSE; 
227; 0; FALSE; 
228; 0; FALSE; 
229; 0; FALSE; 
230; 0; FALSE; 
231; 0; FALSE; 
232; 0; FALSE; 
233; 0; FALSE; 
234; 0; FALSE; 
235; 0; FALSE; 
236; 0; FALSE; 
237; 0; FALSE; 
238; 0; FALSE; 
239; 0; FALSE; 
240; 0; FALSE; 
241; 0; FALSE; 
242; 0; FALSE; 
243; 0; FALSE; 
244; 0; FALSE; 
245; 0; FALSE; 
246; 0; FALSE; 
247; 0; FALSE; 
248; 0; FALSE; 
249; 0; FALSE; 
250; 0; FALSE; 
251; 0; FALSE; 
252; 0; FALSE; 
253; 0; FALSE; 
254; 0; FALSE; 
255; 0; FALSE; 
256; 0; FALSE; 
257; 0; FALSE; 
258; 0; FALSE; 
259; 0; FALSE; 
260; 0; FALSE; 
261; 0; FALSE; 
262; 0; FALSE; 
263; 0; FALSE; 
264; 0; FALSE; 
265; 0; FALSE; 
266; 0; FALSE; 
267; 0; FALSE; 
268; 0; FALSE; 
269; 0; FALSE; 
270; 0; FALSE; 
271; 0; FALSE; 
272; 0; FALSE; 
273; 0; FALSE; 
274; 0; FALSE; 
275; 0; FALSE; 
